event_id,customer_id,session_id,event_type,page_url,event_timestamp,device_type
1522,313,S1287,checkout,/product/98,2025-07-19 10:38:49,Mobile
1523,79,S1669,product_view,/product/50,2026-02-09 14:14:48,Tablet
1524,381,S8209,checkout,/product/242,2025-10-05 20:16:20,Mobile
1525,273,S8156,checkout,/product/186,2025-12-16 02:26:01,Tablet
1526,188,S2862,add_to_cart,/product/35,2025-07-18 06:16:05,Tablet
1527,461,S7969,add_to_cart,/product/466,2025-11-01 12:55:06,Tablet
1528,268,S3604,product_view,/product/2,2025-08-17 19:13:55,Tablet
1529,268,S3115,add_to_cart,/product/403,2026-05-09 16:13:15,Tablet
1530,267,S7495,add_to_cart,/product/55,2025-12-27 04:48:02,Tablet
1531,216,S3607,product_view,/product/332,2025-05-30 23:38:27,Desktop
1532,87,S8034,page_view,/product/378,2025-07-05 23:24:23,Tablet
1533,185,S9988,checkout,/product/367,2025-06-23 00:04:03,Tablet
1534,388,S5586,product_view,/product/236,2026-03-18 09:26:29,Mobile
1535,430,S8873,add_to_cart,/product/476,2026-04-09 06:19:47,Tablet
1536,108,S2616,checkout,/product/99,2026-01-15 16:46:50,Tablet
1537,2,S7290,checkout,/product/94,2026-01-08 00:40:05,Tablet
1538,110,S2416,add_to_cart,/product/48,2025-10-08 06:05:42,Tablet
1539,473,S2479,checkout,/product/277,2026-03-13 04:37:53,Tablet
1540,77,S5831,product_view,/product/454,2025-07-15 10:40:13,Mobile
1541,422,S6927,add_to_cart,/product/289,2025-05-21 05:59:05,Mobile
1542,213,S9990,page_view,/product/478,2026-04-21 19:01:01,Mobile
1543,476,S3502,product_view,/product/69,2025-11-20 07:09:56,Mobile
1544,372,S3366,product_view,/product/335,2025-06-15 12:41:20,Mobile
1545,61,S8377,page_view,/product/78,2025-05-17 15:28:55,Desktop
1546,117,S8725,page_view,/product/19,2025-05-17 23:37:56,Tablet
1547,417,S8019,add_to_cart,/product/422,2025-07-23 20:32:55,Mobile
1548,447,S9882,checkout,/product/29,2026-05-09 20:31:18,Tablet
1549,455,S5596,checkout,/product/229,2025-06-18 19:09:22,Tablet
1550,166,S5251,page_view,/product/322,2026-02-13 15:36:20,Mobile
1551,216,S9133,add_to_cart,/product/161,2026-01-23 07:06:14,Desktop
1552,304,S9598,page_view,/product/420,2025-12-31 18:16:09,Tablet
1553,277,S1651,checkout,/product/384,2026-04-24 14:56:52,Desktop
1554,237,S9424,page_view,/product/181,2025-09-02 08:52:09,Tablet
1555,34,S6249,checkout,/product/309,2025-10-23 19:46:19,Desktop
1556,286,S5956,add_to_cart,/product/262,2026-02-08 12:13:15,Tablet
1557,391,S7399,product_view,/product/208,2026-03-24 17:55:23,Tablet
1558,108,S9282,add_to_cart,/product/282,2026-03-18 20:31:06,Tablet
1559,227,S7734,product_view,/product/269,2026-03-11 05:06:21,Desktop
1560,441,S3548,page_view,/product/351,2025-11-16 01:03:27,Mobile
1561,205,S2298,product_view,/product/122,2026-02-08 01:32:49,Tablet
1562,205,S2782,product_view,/product/59,2025-07-03 11:01:22,Tablet
1563,403,S1456,add_to_cart,/product/378,2025-08-03 05:51:08,Desktop
1564,281,S9959,page_view,/product/80,2025-07-09 17:58:30,Tablet
1565,332,S9847,checkout,/product/434,2026-01-18 15:54:27,Tablet
1566,402,S2610,product_view,/product/418,2025-08-28 09:44:03,Desktop
1567,333,S9002,page_view,/product/469,2025-12-04 07:49:21,Mobile
1568,199,S1600,page_view,/product/25,2025-11-06 02:30:37,Mobile
1569,301,S3161,product_view,/product/247,2025-10-22 04:42:36,Desktop
1570,302,S3358,checkout,/product/284,2025-08-16 02:18:22,Tablet
1571,458,S4784,product_view,/product/141,2026-05-14 11:55:43,Tablet
1572,262,S8154,add_to_cart,/product/312,2025-07-21 23:12:49,Mobile
1573,472,S1757,product_view,/product/366,2026-01-07 06:55:34,Mobile
1574,23,S7893,checkout,/product/168,2026-02-07 19:09:52,Mobile
1575,262,S7779,product_view,/product/499,2025-05-29 18:57:17,Desktop
1576,174,S6805,checkout,/product/7,2026-01-01 17:57:26,Mobile
1577,227,S4868,page_view,/product/393,2025-07-24 02:01:32,Desktop
1578,431,S4572,page_view,/product/166,2026-02-17 17:04:35,Mobile
1579,175,S1699,add_to_cart,/product/226,2025-11-25 07:35:24,Tablet
1580,464,S1536,add_to_cart,/product/66,2026-01-07 21:01:02,Tablet
1581,48,S9598,checkout,/product/317,2025-06-18 08:43:00,Tablet
1582,346,S4647,add_to_cart,/product/364,2026-01-13 18:08:58,Mobile
1583,135,S1732,add_to_cart,/product/189,2026-04-01 03:41:06,Tablet
1584,276,S4428,page_view,/product/498,2026-03-15 02:30:08,Desktop
1585,160,S2046,add_to_cart,/product/455,2025-09-09 03:41:06,Mobile
1586,487,S1842,page_view,/product/386,2025-09-27 06:31:47,Desktop
1587,480,S4716,add_to_cart,/product/436,2025-10-24 19:40:01,Desktop
1588,102,S7563,checkout,/product/59,2025-05-16 22:53:44,Mobile
1589,322,S7447,page_view,/product/381,2025-12-17 18:32:14,Desktop
1590,299,S8174,checkout,/product/317,2025-08-14 16:36:52,Mobile
1591,276,S1875,product_view,/product/119,2025-07-28 16:57:50,Tablet
1592,499,S5957,add_to_cart,/product/183,2025-06-29 19:33:07,Mobile
1593,263,S5782,add_to_cart,/product/211,2025-12-07 02:06:45,Mobile
1594,295,S5807,page_view,/product/469,2025-06-21 08:08:16,Desktop
1595,420,S7934,checkout,/product/489,2026-01-10 13:03:39,Mobile
1596,417,S1354,page_view,/product/222,2025-10-02 17:27:51,Desktop
1597,481,S3207,add_to_cart,/product/246,2026-04-15 05:32:09,Desktop
1598,389,S9169,product_view,/product/445,2026-03-06 18:31:44,Desktop
1599,182,S9162,add_to_cart,/product/232,2025-12-10 18:52:51,Tablet
1600,470,S3624,product_view,/product/340,2025-11-28 06:55:20,Mobile
1601,120,S2711,checkout,/product/493,2025-08-08 08:06:05,Tablet
1602,397,S4414,page_view,/product/70,2025-11-11 11:06:23,Tablet
1603,425,S2453,add_to_cart,/product/287,2026-03-10 08:18:27,Mobile
1604,472,S5985,product_view,/product/421,2026-01-13 11:22:10,Desktop
1605,117,S3868,add_to_cart,/product/47,2026-01-26 05:40:27,Mobile
1606,438,S7108,page_view,/product/282,2025-08-04 00:00:48,Mobile
1607,321,S5166,product_view,/product/299,2025-08-30 12:46:56,Mobile
1608,409,S7374,page_view,/product/485,2025-06-04 18:56:19,Mobile
1609,467,S4396,add_to_cart,/product/150,2025-07-29 09:53:29,Mobile
1610,434,S8715,add_to_cart,/product/200,2025-06-27 22:32:42,Desktop
1611,373,S3004,add_to_cart,/product/381,2026-03-20 13:16:14,Tablet
1612,294,S6844,add_to_cart,/product/333,2025-07-12 03:06:24,Desktop
1613,472,S8979,add_to_cart,/product/380,2026-02-05 07:14:03,Tablet
1614,59,S7958,page_view,/product/227,2026-04-07 20:54:54,Desktop
1615,173,S1215,product_view,/product/460,2026-05-04 03:56:59,Desktop
1616,40,S9415,page_view,/product/208,2025-11-15 10:08:52,Tablet
1617,283,S2176,add_to_cart,/product/457,2025-11-24 09:28:26,Desktop
1618,117,S5912,add_to_cart,/product/342,2025-07-22 15:45:24,Mobile
1619,198,S1959,add_to_cart,/product/419,2025-07-16 05:22:01,Tablet
1620,105,S8976,checkout,/product/148,2026-01-30 10:28:54,Desktop
1621,377,S3104,product_view,/product/275,2026-05-08 12:14:08,Mobile
1622,148,S4954,product_view,/product/395,2025-05-31 22:09:58,Desktop
1623,416,S3483,checkout,/product/493,2025-06-05 03:52:24,Tablet
1624,179,S1484,checkout,/product/363,2026-01-20 14:50:18,Desktop
1625,60,S4090,checkout,/product/194,2025-10-03 14:49:30,Mobile
1626,236,S3017,checkout,/product/213,2025-09-02 21:17:37,Mobile
1627,223,S2277,page_view,/product/72,2025-08-04 13:49:04,Mobile
1628,383,S7457,product_view,/product/143,2025-10-30 23:43:59,Desktop
1629,416,S1525,product_view,/product/407,2025-08-20 19:20:51,Desktop
1630,69,S4607,add_to_cart,/product/315,2025-09-22 00:09:05,Tablet
1631,279,S1649,page_view,/product/461,2026-01-09 17:28:21,Desktop
1632,372,S8171,checkout,/product/284,2026-03-23 20:52:33,Desktop
1633,457,S7897,checkout,/product/184,2026-04-25 20:26:34,Tablet
1634,380,S1264,page_view,/product/243,2026-03-05 17:10:29,Mobile
1635,315,S2182,add_to_cart,/product/77,2025-11-07 03:56:30,Tablet
1636,156,S5523,checkout,/product/62,2025-06-01 00:02:52,Mobile
1637,151,S1440,product_view,/product/109,2025-06-24 17:34:29,Desktop
1638,398,S6741,page_view,/product/235,2026-02-26 17:29:07,Mobile
1639,436,S7479,add_to_cart,/product/223,2025-06-04 13:13:49,Mobile
1640,72,S7175,page_view,/product/57,2026-05-09 08:37:56,Tablet
1641,197,S5035,checkout,/product/385,2025-12-09 20:51:50,Desktop
1642,195,S4574,page_view,/product/291,2025-07-22 11:41:27,Tablet
1643,401,S6844,checkout,/product/458,2025-07-15 13:23:29,Tablet
1644,325,S6486,add_to_cart,/product/299,2026-03-16 05:36:57,Desktop
1645,328,S3993,checkout,/product/351,2025-05-26 11:12:26,Mobile
1646,193,S5304,page_view,/product/153,2025-11-19 13:23:58,Tablet
1647,24,S1431,product_view,/product/475,2025-12-01 03:33:00,Tablet
1648,166,S1040,product_view,/product/381,2025-06-29 06:06:17,Mobile
1649,176,S2041,product_view,/product/426,2025-06-11 16:45:29,Mobile
1650,400,S5727,add_to_cart,/product/449,2026-04-27 19:02:32,Tablet
1651,205,S8882,product_view,/product/93,2025-08-14 13:27:11,Tablet
1652,467,S9780,product_view,/product/294,2026-02-19 08:15:49,Desktop
1653,154,S8681,product_view,/product/490,2025-11-03 22:19:51,Desktop
1654,34,S5140,add_to_cart,/product/142,2025-12-31 08:43:34,Mobile
1655,375,S2371,add_to_cart,/product/352,2025-12-26 08:04:16,Mobile
1656,150,S4243,product_view,/product/184,2025-09-18 18:34:54,Desktop
1657,59,S5271,checkout,/product/270,2025-10-24 22:16:49,Tablet
1658,239,S6190,product_view,/product/33,2025-07-31 08:47:49,Desktop
1659,448,S1132,add_to_cart,/product/8,2026-03-01 07:39:10,Tablet
1660,165,S5676,product_view,/product/226,2026-02-02 01:01:21,Mobile
1661,334,S8134,checkout,/product/49,2026-04-29 01:44:26,Tablet
1662,100,S1848,add_to_cart,/product/258,2025-09-18 15:54:12,Desktop
1663,31,S2636,checkout,/product/495,2025-08-12 12:38:40,Desktop
1664,44,S6112,product_view,/product/299,2026-03-13 16:52:32,Desktop
1665,167,S2508,page_view,/product/129,2025-06-26 22:48:44,Desktop
1666,222,S8886,checkout,/product/88,2025-09-18 20:04:20,Tablet
1667,54,S1242,checkout,/product/409,2025-08-11 15:22:56,Tablet
1668,40,S9991,checkout,/product/50,2025-06-22 06:19:25,Desktop
1669,315,S7641,add_to_cart,/product/217,2025-08-15 06:24:10,Mobile
1670,66,S6417,checkout,/product/430,2026-02-25 16:36:29,Desktop
1671,209,S9977,page_view,/product/74,2025-10-22 09:58:05,Mobile
1672,421,S4242,product_view,/product/474,2026-04-18 00:13:39,Tablet
1673,37,S7099,add_to_cart,/product/92,2025-07-31 20:01:23,Tablet
1674,381,S4214,page_view,/product/207,2025-10-08 00:30:54,Desktop
1675,28,S4025,product_view,/product/28,2026-04-26 08:25:30,Desktop
1676,491,S9228,checkout,/product/448,2025-08-08 21:01:32,Mobile
1677,332,S6490,page_view,/product/346,2025-06-12 17:38:46,Mobile
1678,469,S3262,product_view,/product/148,2025-11-14 02:14:49,Tablet
1679,49,S2570,add_to_cart,/product/404,2025-12-28 09:45:17,Desktop
1680,14,S7614,checkout,/product/246,2025-11-19 07:18:24,Desktop
1681,53,S6161,page_view,/product/132,2025-06-05 06:46:45,Mobile
1682,379,S3321,page_view,/product/49,2026-04-26 00:15:26,Mobile
1683,218,S5093,product_view,/product/435,2025-10-31 10:51:23,Tablet
1684,266,S3304,product_view,/product/70,2025-07-10 11:15:01,Desktop
1685,143,S1612,page_view,/product/164,2025-08-07 03:06:18,Desktop
1686,445,S3137,product_view,/product/341,2026-05-10 12:50:04,Desktop
1687,25,S7102,checkout,/product/72,2026-01-06 20:37:55,Tablet
1688,15,S2566,page_view,/product/436,2025-11-07 21:07:19,Desktop
1689,59,S4403,add_to_cart,/product/274,2025-07-23 07:56:46,Mobile
1690,108,S4663,page_view,/product/99,2025-10-12 14:28:47,Desktop
1691,329,S3855,add_to_cart,/product/93,2025-10-07 05:25:58,Tablet
1692,194,S2912,product_view,/product/82,2025-07-07 03:40:58,Desktop
1693,376,S5164,add_to_cart,/product/427,2025-11-08 22:44:51,Mobile
1694,348,S5641,add_to_cart,/product/65,2026-02-18 17:31:11,Desktop
1695,156,S4042,checkout,/product/153,2025-07-29 13:57:17,Mobile
1696,313,S8253,checkout,/product/407,2026-01-15 15:09:48,Desktop
1697,89,S5320,checkout,/product/220,2025-10-01 10:36:08,Desktop
1698,138,S3848,page_view,/product/374,2025-08-27 22:02:05,Tablet
1699,487,S6842,product_view,/product/224,2025-08-01 17:02:30,Mobile
1700,326,S8758,product_view,/product/142,2025-09-22 15:02:02,Tablet
1701,294,S6906,product_view,/product/319,2025-07-03 13:59:57,Mobile
1702,426,S4801,add_to_cart,/product/208,2025-05-27 15:26:34,Desktop
1703,172,S3909,checkout,/product/492,2026-02-08 00:10:10,Mobile
1704,190,S6447,page_view,/product/137,2025-12-22 00:38:58,Mobile
1705,392,S7391,product_view,/product/190,2025-06-07 08:17:38,Desktop
1706,447,S9370,page_view,/product/318,2025-09-01 03:43:12,Mobile
1707,214,S5917,page_view,/product/137,2025-07-07 04:35:09,Mobile
1708,401,S7053,product_view,/product/128,2025-06-27 07:54:47,Mobile
1709,435,S7076,product_view,/product/148,2026-04-10 22:15:56,Mobile
1710,399,S5436,checkout,/product/223,2025-11-11 23:23:37,Tablet
1711,163,S4822,add_to_cart,/product/107,2025-11-09 06:33:54,Tablet
1712,298,S7680,product_view,/product/391,2025-10-24 14:25:42,Tablet
1713,451,S6555,product_view,/product/79,2025-07-20 16:00:41,Mobile
1714,104,S7361,checkout,/product/473,2026-03-06 11:10:41,Tablet
1715,78,S5879,page_view,/product/174,2025-09-25 14:39:36,Mobile
1716,42,S3566,checkout,/product/443,2025-08-08 13:29:00,Tablet
1717,358,S7854,product_view,/product/382,2026-04-24 10:13:48,Tablet
1718,281,S4679,add_to_cart,/product/139,2025-09-06 19:24:15,Desktop
1719,482,S5695,checkout,/product/281,2026-01-04 14:35:41,Mobile
1720,257,S8031,product_view,/product/343,2025-07-15 01:40:15,Tablet
1721,14,S7765,page_view,/product/202,2026-03-17 19:24:38,Tablet
1722,276,S3410,add_to_cart,/product/290,2026-03-19 18:11:09,Mobile
1723,303,S4872,page_view,/product/213,2026-01-17 22:53:00,Desktop
1724,182,S4679,page_view,/product/52,2026-01-07 16:09:16,Mobile
1725,460,S9442,product_view,/product/356,2026-05-01 20:53:57,Mobile
1726,46,S1478,product_view,/product/12,2025-07-20 04:12:47,Mobile
1727,413,S4411,checkout,/product/67,2025-12-25 16:46:55,Mobile
1728,31,S8725,product_view,/product/397,2025-12-15 20:21:20,Desktop
1729,483,S2563,add_to_cart,/product/275,2026-04-12 05:30:53,Tablet
1730,217,S8896,page_view,/product/285,2025-08-12 09:16:49,Desktop
1731,198,S5507,product_view,/product/61,2025-06-17 18:17:56,Desktop
1732,63,S5677,checkout,/product/402,2025-10-22 01:35:09,Desktop
1733,304,S5879,checkout,/product/204,2026-04-12 23:52:26,Desktop
1734,166,S5554,product_view,/product/384,2025-12-03 19:32:14,Tablet
1735,426,S3694,checkout,/product/432,2025-11-21 04:05:56,Tablet
1736,152,S6643,checkout,/product/106,2026-04-15 00:34:38,Desktop
1737,307,S2783,checkout,/product/72,2025-08-07 05:41:27,Tablet
1738,477,S5924,page_view,/product/111,2025-12-30 22:13:59,Mobile
1739,421,S5296,page_view,/product/342,2025-11-15 01:32:13,Desktop
1740,93,S7776,checkout,/product/368,2026-04-05 05:36:10,Mobile
1741,291,S8539,page_view,/product/318,2025-11-10 21:33:45,Mobile
1742,232,S1419,checkout,/product/350,2025-08-31 14:21:39,Tablet
1743,115,S4579,add_to_cart,/product/113,2025-05-20 19:29:07,Tablet
1744,57,S1538,page_view,/product/490,2026-02-22 16:33:30,Mobile
1745,56,S3782,add_to_cart,/product/403,2025-10-28 10:34:39,Tablet
1746,15,S2861,checkout,/product/398,2026-02-25 01:59:02,Tablet
1747,127,S5458,page_view,/product/390,2026-04-19 01:30:25,Desktop
1748,100,S4709,product_view,/product/140,2025-08-18 23:16:59,Mobile
1749,111,S8802,checkout,/product/427,2025-08-19 10:15:22,Mobile
1750,337,S4360,add_to_cart,/product/274,2025-09-19 06:55:08,Desktop
1751,145,S1746,add_to_cart,/product/46,2025-10-30 19:47:28,Tablet
1752,32,S2165,checkout,/product/253,2025-12-26 05:19:26,Tablet
1753,111,S1617,page_view,/product/129,2025-08-09 13:16:46,Tablet
1754,47,S2699,checkout,/product/6,2026-04-26 12:41:20,Mobile
1755,297,S2360,page_view,/product/25,2026-05-10 09:02:12,Mobile
1756,336,S3646,page_view,/product/78,2025-12-31 00:00:39,Tablet
1757,288,S7835,checkout,/product/475,2025-07-12 00:47:52,Desktop
1758,207,S9917,page_view,/product/383,2026-05-05 01:06:39,Desktop
1759,449,S1648,product_view,/product/150,2025-12-23 23:34:42,Desktop
1760,63,S4286,add_to_cart,/product/257,2026-04-29 00:36:47,Tablet
1761,479,S6392,add_to_cart,/product/284,2025-05-17 03:37:34,Mobile
1762,455,S3554,page_view,/product/108,2025-10-24 10:12:56,Mobile
1763,102,S2223,checkout,/product/32,2025-06-01 08:29:56,Tablet
1764,245,S2575,checkout,/product/429,2025-05-30 17:40:25,Tablet
1765,52,S4365,checkout,/product/31,2025-11-13 23:06:00,Desktop
1766,166,S8873,page_view,/product/438,2026-02-24 00:47:39,Tablet
1767,453,S2415,checkout,/product/60,2026-03-09 16:13:49,Desktop
1768,449,S3215,page_view,/product/299,2025-11-26 23:56:11,Tablet
1769,159,S1265,product_view,/product/156,2025-05-28 05:39:57,Mobile
1770,343,S1070,product_view,/product/497,2025-10-27 12:05:21,Tablet
1771,285,S2446,add_to_cart,/product/48,2025-12-07 10:42:46,Desktop
1772,68,S9742,checkout,/product/436,2025-10-15 07:37:47,Tablet
1773,154,S6195,product_view,/product/466,2025-11-17 07:24:49,Mobile
1774,479,S2230,product_view,/product/497,2026-03-25 15:24:16,Mobile
1775,244,S9357,add_to_cart,/product/252,2026-03-21 02:21:43,Mobile
1776,151,S8023,product_view,/product/310,2026-02-09 17:34:51,Desktop
1777,123,S2305,page_view,/product/471,2026-03-30 03:17:22,Tablet
1778,256,S5942,page_view,/product/337,2025-06-22 05:43:06,Mobile
1779,63,S5690,product_view,/product/128,2025-11-06 21:21:32,Tablet
1780,78,S2949,add_to_cart,/product/146,2025-11-23 12:41:27,Desktop
1781,39,S4890,page_view,/product/472,2025-08-16 14:01:45,Mobile
1782,112,S6431,page_view,/product/211,2025-06-16 10:46:07,Tablet
1783,340,S8099,product_view,/product/199,2025-12-18 01:46:31,Desktop
1784,209,S9976,add_to_cart,/product/417,2026-03-03 15:30:06,Mobile
1785,173,S3739,add_to_cart,/product/90,2025-05-20 00:05:25,Tablet
1786,255,S6109,page_view,/product/2,2026-02-08 09:01:03,Desktop
1787,325,S6952,add_to_cart,/product/250,2026-02-23 09:02:32,Tablet
1788,415,S2065,checkout,/product/299,2025-10-20 02:15:17,Tablet
1789,306,S5520,add_to_cart,/product/219,2025-08-07 20:16:02,Mobile
1790,310,S5625,product_view,/product/30,2025-07-05 17:15:54,Desktop
1791,190,S2736,add_to_cart,/product/222,2025-10-01 08:52:58,Mobile
1792,179,S7584,product_view,/product/188,2025-09-07 01:15:58,Mobile
1793,399,S9271,add_to_cart,/product/454,2025-08-16 00:31:21,Desktop
1794,437,S4018,checkout,/product/327,2026-01-21 16:44:37,Tablet
1795,45,S8465,product_view,/product/200,2025-06-19 09:57:36,Mobile
1796,69,S6924,checkout,/product/188,2025-05-21 08:46:46,Desktop
1797,133,S7271,page_view,/product/244,2025-11-17 12:12:03,Desktop
1798,340,S1701,page_view,/product/151,2026-01-30 00:09:48,Tablet
1799,472,S5496,page_view,/product/430,2025-09-10 13:34:58,Desktop
1800,3,S7194,checkout,/product/441,2025-07-17 00:24:41,Desktop
1801,134,S1663,checkout,/product/399,2026-02-12 07:34:21,Desktop
1802,449,S1084,page_view,/product/496,2025-11-09 13:07:33,Tablet
1803,417,S7747,checkout,/product/278,2026-04-13 08:42:48,Tablet
1804,31,S5455,page_view,/product/249,2025-12-22 16:38:02,Desktop
1805,275,S3305,page_view,/product/242,2026-03-01 09:30:59,Mobile
1806,87,S4148,page_view,/product/63,2025-12-27 20:24:22,Mobile
1807,446,S3643,product_view,/product/118,2025-05-24 15:50:59,Desktop
1808,283,S3426,product_view,/product/90,2025-11-07 19:43:23,Tablet
1809,80,S5651,page_view,/product/275,2025-11-11 06:51:43,Mobile
1810,242,S6353,product_view,/product/270,2026-03-10 22:19:24,Desktop
1811,184,S5868,page_view,/product/1,2025-07-08 00:22:05,Mobile
1812,48,S1639,add_to_cart,/product/232,2026-04-19 16:25:31,Tablet
1813,411,S2897,product_view,/product/191,2026-02-12 05:59:30,Desktop
1814,361,S2891,product_view,/product/178,2025-10-19 14:31:56,Tablet
1815,16,S6151,product_view,/product/164,2025-07-26 00:07:08,Mobile
1816,475,S3385,product_view,/product/393,2026-03-17 22:18:59,Tablet
1817,272,S3150,page_view,/product/406,2026-04-18 15:45:04,Mobile
1818,149,S2927,add_to_cart,/product/490,2025-10-06 00:52:07,Mobile
1819,285,S1670,checkout,/product/269,2026-01-13 14:36:04,Desktop
1820,15,S3091,page_view,/product/436,2025-11-11 11:51:00,Desktop
1821,13,S5916,page_view,/product/319,2026-02-12 13:08:32,Mobile
1822,466,S6397,product_view,/product/155,2026-01-16 04:02:13,Desktop
1823,314,S6454,product_view,/product/403,2025-05-15 17:00:35,Tablet
1824,390,S2566,add_to_cart,/product/148,2026-04-14 07:38:50,Mobile
1825,285,S7717,checkout,/product/148,2026-01-13 19:12:22,Tablet
1826,453,S3111,page_view,/product/90,2025-06-11 15:15:30,Desktop
1827,329,S9354,product_view,/product/12,2025-10-11 15:38:04,Mobile
1828,114,S6641,checkout,/product/468,2026-04-27 03:42:44,Tablet
1829,329,S1408,product_view,/product/238,2026-02-07 10:33:44,Tablet
1830,300,S2890,product_view,/product/50,2025-09-21 11:12:35,Desktop
1831,422,S8284,add_to_cart,/product/477,2025-12-07 08:50:09,Desktop
1832,421,S7594,page_view,/product/164,2025-05-27 21:13:04,Mobile
1833,283,S6294,add_to_cart,/product/469,2025-09-07 08:43:07,Mobile
1834,402,S7096,add_to_cart,/product/358,2025-10-27 13:59:47,Desktop
1835,279,S5558,product_view,/product/295,2026-03-03 13:43:28,Tablet
1836,1,S7866,checkout,/product/291,2025-08-27 22:55:08,Tablet
1837,26,S5883,add_to_cart,/product/458,2026-02-10 06:38:37,Desktop
1838,267,S9900,checkout,/product/8,2026-01-08 01:13:30,Mobile
1839,35,S1794,checkout,/product/170,2025-12-11 20:09:40,Mobile
1840,236,S4941,product_view,/product/232,2025-12-24 13:49:33,Mobile
1841,191,S8275,page_view,/product/43,2026-03-19 17:22:42,Mobile
1842,163,S3357,checkout,/product/213,2025-08-03 15:02:39,Desktop
1843,475,S4648,checkout,/product/340,2026-03-17 02:07:11,Tablet
1844,36,S5896,page_view,/product/72,2026-02-05 01:50:30,Mobile
1845,113,S1335,add_to_cart,/product/100,2025-06-15 14:53:33,Mobile
1846,371,S7528,product_view,/product/328,2026-01-11 03:21:41,Tablet
1847,435,S7517,add_to_cart,/product/138,2026-04-22 06:23:28,Mobile
1848,236,S9173,product_view,/product/166,2025-09-22 13:12:03,Desktop
1849,273,S5620,product_view,/product/124,2026-02-24 22:05:14,Tablet
1850,73,S5104,product_view,/product/109,2026-05-12 05:26:12,Mobile
1851,263,S1078,page_view,/product/141,2025-06-05 11:10:53,Desktop
1852,233,S3064,add_to_cart,/product/57,2025-12-01 01:59:29,Tablet
1853,170,S6603,product_view,/product/483,2026-05-03 14:09:10,Mobile
1854,308,S2769,add_to_cart,/product/274,2026-02-01 04:31:16,Mobile
1855,162,S8512,add_to_cart,/product/434,2025-10-03 12:56:14,Tablet
1856,476,S1471,checkout,/product/90,2026-04-25 00:51:13,Mobile
1857,289,S7206,page_view,/product/84,2025-06-04 04:53:52,Mobile
1858,85,S7044,checkout,/product/32,2025-06-27 06:34:58,Desktop
1859,391,S4488,product_view,/product/337,2025-10-10 21:41:56,Desktop
1860,318,S6536,add_to_cart,/product/184,2025-10-04 03:51:12,Desktop
1861,477,S4641,page_view,/product/165,2025-11-11 21:42:10,Tablet
1862,276,S3282,checkout,/product/116,2026-01-10 15:02:30,Desktop
1863,144,S1331,product_view,/product/310,2025-05-31 01:16:34,Mobile
1864,201,S4011,page_view,/product/227,2025-10-04 03:40:11,Desktop
1865,51,S8952,add_to_cart,/product/488,2025-10-04 11:42:10,Desktop
1866,308,S3274,product_view,/product/14,2025-07-22 05:54:37,Mobile
1867,45,S7672,checkout,/product/278,2026-01-21 21:42:24,Desktop
1868,464,S2953,add_to_cart,/product/351,2025-12-18 04:36:15,Desktop
1869,303,S3885,checkout,/product/196,2026-02-12 22:11:54,Tablet
1870,108,S8779,page_view,/product/203,2025-06-10 04:50:24,Desktop
1871,65,S6815,page_view,/product/498,2025-12-18 22:56:42,Desktop
1872,63,S4778,product_view,/product/257,2026-02-14 15:48:03,Desktop
1873,155,S9710,add_to_cart,/product/4,2026-03-11 14:32:45,Desktop
1874,78,S1738,checkout,/product/49,2025-08-02 16:21:33,Tablet
1875,300,S1798,page_view,/product/296,2025-07-07 22:20:07,Desktop
1876,330,S4989,product_view,/product/192,2025-09-22 06:04:14,Tablet
1877,116,S9018,checkout,/product/44,2025-08-15 20:31:03,Tablet
1878,32,S1033,page_view,/product/331,2025-12-10 18:03:05,Desktop
1879,95,S6596,checkout,/product/51,2025-06-28 06:44:02,Mobile
1880,75,S4018,add_to_cart,/product/193,2026-01-22 05:46:33,Tablet
1881,368,S5600,checkout,/product/33,2025-11-17 00:10:55,Tablet
1882,379,S7036,add_to_cart,/product/497,2026-02-25 13:10:48,Tablet
1883,159,S1040,checkout,/product/297,2026-05-14 21:47:34,Tablet
1884,416,S3336,product_view,/product/1,2026-03-03 08:01:51,Mobile
1885,407,S6638,product_view,/product/70,2025-12-26 11:24:15,Tablet
1886,120,S2357,checkout,/product/334,2026-04-18 11:49:57,Tablet
1887,240,S8626,page_view,/product/146,2026-02-12 03:16:37,Mobile
1888,193,S5745,checkout,/product/376,2025-08-04 15:43:16,Mobile
1889,429,S5015,checkout,/product/7,2026-03-03 16:23:07,Tablet
1890,61,S5844,add_to_cart,/product/101,2026-02-28 12:21:31,Tablet
1891,315,S2710,page_view,/product/344,2026-03-06 16:16:13,Mobile
1892,499,S9174,checkout,/product/497,2025-08-10 17:31:37,Mobile
1893,365,S8012,add_to_cart,/product/30,2025-09-16 15:14:20,Mobile
1894,91,S8715,checkout,/product/35,2025-09-29 03:48:38,Desktop
1895,14,S3623,page_view,/product/421,2026-04-28 21:38:32,Tablet
1896,332,S6261,checkout,/product/281,2025-08-27 00:15:19,Desktop
1897,209,S2215,page_view,/product/80,2025-11-26 17:52:29,Desktop
1898,126,S2134,page_view,/product/201,2026-02-03 08:28:20,Mobile
1899,321,S9963,checkout,/product/13,2025-10-26 10:17:05,Mobile
1900,323,S8828,checkout,/product/105,2025-08-30 19:28:53,Mobile
1901,126,S3219,product_view,/product/102,2025-06-05 07:54:13,Tablet
